memberid,schemeid,levelid,sec_type,sec_parameter,created,updated,group_sec_parameter
10805,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:48:16.177347Z,2023-11-14T08:48:16.177347Z,jira-super-admin
10807,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:48:16.223917Z,2023-11-14T08:48:16.223917Z,jira-super-admin
10808,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:48:16.23932Z,2023-11-14T08:48:16.23932Z,jira-super-admin
10813,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:48:19.124673Z,2023-11-14T08:48:19.124673Z,jira-super-admin
10814,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:48:19.134376Z,2023-11-14T08:48:19.134376Z,jira-super-admin
10816,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:48:19.166377Z,2023-11-14T08:48:19.166377Z,jira-super-admin
10817,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:48:19.180343Z,2023-11-14T08:48:19.180343Z,jira-super-admin
10822,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:49:17.33746Z,2023-11-14T08:49:17.33746Z,jira-super-admin
10823,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:49:17.348665Z,2023-11-14T08:49:17.348665Z,jira-super-admin
10825,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:49:17.367443Z,2023-11-14T08:49:17.367443Z,jira-super-admin
10826,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:49:17.383675Z,2023-11-14T08:49:17.383675Z,jira-super-admin
10831,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:49:21.825821Z,2023-11-14T08:49:21.825821Z,jira-super-admin
10832,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:49:21.83432Z,2023-11-14T08:49:21.83432Z,jira-super-admin
10834,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:49:21.876137Z,2023-11-14T08:49:21.876137Z,jira-super-admin
10835,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:49:21.892245Z,2023-11-14T08:49:21.892245Z,jira-super-admin
10840,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:49:57.183292Z,2023-11-14T08:49:57.183292Z,jira-super-admin
10841,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:49:57.192214Z,2023-11-14T08:49:57.192214Z,jira-super-admin
10843,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:49:57.222389Z,2023-11-14T08:49:57.222389Z,jira-super-admin
10844,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:49:57.259165Z,2023-11-14T08:49:57.259165Z,jira-super-admin
10849,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:50:01.34494Z,2023-11-14T08:50:01.34494Z,jira-super-admin
10850,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:50:01.366915Z,2023-11-14T08:50:01.366915Z,jira-super-admin
10852,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:50:01.397528Z,2023-11-14T08:50:01.397528Z,jira-super-admin
10853,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:50:01.417162Z,2023-11-14T08:50:01.417162Z,jira-super-admin
10858,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:50:54.387977Z,2023-11-14T08:50:54.387977Z,jira-super-admin
10859,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:50:54.40908Z,2023-11-14T08:50:54.40908Z,jira-super-admin
10861,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:50:54.4491Z,2023-11-14T08:50:54.4491Z,jira-super-admin
10862,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:50:54.465824Z,2023-11-14T08:50:54.465824Z,jira-super-admin
10867,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:50:58.673356Z,2023-11-14T08:50:58.673356Z,jira-super-admin
10868,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:50:58.686892Z,2023-11-14T08:50:58.686892Z,jira-super-admin
10870,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:50:58.73277Z,2023-11-14T08:50:58.73277Z,jira-super-admin
10871,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:50:58.761371Z,2023-11-14T08:50:58.761371Z,jira-super-admin
10876,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:51:29.742706Z,2023-11-14T08:51:29.742706Z,jira-super-admin
10877,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:51:29.766405Z,2023-11-14T08:51:29.766405Z,jira-super-admin
10879,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:51:29.817139Z,2023-11-14T08:51:29.817139Z,jira-super-admin
10880,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:51:29.830767Z,2023-11-14T08:51:29.830767Z,jira-super-admin
10885,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:51:34.850589Z,2023-11-14T08:51:34.850589Z,jira-super-admin
10886,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:51:34.878442Z,2023-11-14T08:51:34.878442Z,jira-super-admin
10888,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:51:34.917469Z,2023-11-14T08:51:34.917469Z,jira-super-admin
10889,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:51:34.938568Z,2023-11-14T08:51:34.938568Z,jira-super-admin
10894,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:52:08.280691Z,2023-11-14T08:52:08.280691Z,jira-super-admin
10895,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:52:08.307971Z,2023-11-14T08:52:08.307971Z,jira-super-admin
10897,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:52:08.327175Z,2023-11-14T08:52:08.327175Z,jira-super-admin
10898,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:52:08.342802Z,2023-11-14T08:52:08.342802Z,jira-super-admin
10903,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:52:15.128279Z,2023-11-14T08:52:15.128279Z,jira-super-admin
10904,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:52:15.15199Z,2023-11-14T08:52:15.15199Z,jira-super-admin
10906,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:52:15.190733Z,2023-11-14T08:52:15.190733Z,jira-super-admin
10907,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:52:15.200868Z,2023-11-14T08:52:15.200868Z,jira-super-admin
10912,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:52:40.668798Z,2023-11-14T08:52:40.668798Z,jira-super-admin
10913,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:52:40.687076Z,2023-11-14T08:52:40.687076Z,jira-super-admin
10915,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:52:40.702041Z,2023-11-14T08:52:40.702041Z,jira-super-admin
10916,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:52:40.711971Z,2023-11-14T08:52:40.711971Z,jira-super-admin
10921,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:53:10.610598Z,2023-11-14T08:53:10.610598Z,jira-super-admin
10922,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:53:10.626178Z,2023-11-14T08:53:10.626178Z,jira-super-admin
10924,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:53:10.648663Z,2023-11-14T08:53:10.648663Z,jira-super-admin
10925,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:53:10.683939Z,2023-11-14T08:53:10.683939Z,jira-super-admin
10930,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:53:13.511596Z,2023-11-14T08:53:13.511596Z,jira-super-admin
10931,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:53:13.52064Z,2023-11-14T08:53:13.52064Z,jira-super-admin
10933,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:53:13.540114Z,2023-11-14T08:53:13.540114Z,jira-super-admin
10934,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:53:13.550326Z,2023-11-14T08:53:13.550326Z,jira-super-admin
10939,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:53:49.676446Z,2023-11-14T08:53:49.676446Z,jira-super-admin
10940,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:53:49.687396Z,2023-11-14T08:53:49.687396Z,jira-super-admin
10942,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:53:49.71845Z,2023-11-14T08:53:49.71845Z,jira-super-admin
10943,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:53:49.730996Z,2023-11-14T08:53:49.730996Z,jira-super-admin
10948,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:54:10.971696Z,2023-11-14T08:54:10.971696Z,jira-super-admin
10949,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:54:10.978145Z,2023-11-14T08:54:10.978145Z,jira-super-admin
10951,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:54:10.990339Z,2023-11-14T08:54:10.990339Z,jira-super-admin
10952,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:54:11.019041Z,2023-11-14T08:54:11.019041Z,jira-super-admin
10957,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:54:23.755028Z,2023-11-14T08:54:23.755028Z,jira-super-admin
10958,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:54:23.776809Z,2023-11-14T08:54:23.776809Z,jira-super-admin
10960,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:54:23.795632Z,2023-11-14T08:54:23.795632Z,jira-super-admin
10961,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:54:23.810949Z,2023-11-14T08:54:23.810949Z,jira-super-admin
10966,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:55:15.445982Z,2023-11-14T08:55:15.445982Z,jira-super-admin
10967,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:55:15.456347Z,2023-11-14T08:55:15.456347Z,jira-super-admin
10969,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:55:15.518828Z,2023-11-14T08:55:15.518828Z,jira-super-admin
10970,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:55:15.532393Z,2023-11-14T08:55:15.532393Z,jira-super-admin
10975,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:55:18.479054Z,2023-11-14T08:55:18.479054Z,jira-super-admin
10976,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:55:18.513548Z,2023-11-14T08:55:18.513548Z,jira-super-admin
10978,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:55:18.535245Z,2023-11-14T08:55:18.535245Z,jira-super-admin
10979,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:55:18.552077Z,2023-11-14T08:55:18.552077Z,jira-super-admin
10984,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:55:51.47833Z,2023-11-14T08:55:51.47833Z,jira-super-admin
10985,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:55:51.48891Z,2023-11-14T08:55:51.48891Z,jira-super-admin
10987,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:55:51.540346Z,2023-11-14T08:55:51.540346Z,jira-super-admin
10988,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:55:51.557949Z,2023-11-14T08:55:51.557949Z,jira-super-admin
10993,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:56:00.201581Z,2023-11-14T08:56:00.201581Z,jira-super-admin
10994,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:56:00.22716Z,2023-11-14T08:56:00.22716Z,jira-super-admin
10996,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:56:00.244146Z,2023-11-14T08:56:00.244146Z,jira-super-admin
10997,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:56:00.273851Z,2023-11-14T08:56:00.273851Z,jira-super-admin
11002,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:56:25.423716Z,2023-11-14T08:56:25.423716Z,jira-super-admin
11003,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:56:25.458012Z,2023-11-14T08:56:25.458012Z,jira-super-admin
11005,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:56:25.491172Z,2023-11-14T08:56:25.491172Z,jira-super-admin
11006,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:56:25.525534Z,2023-11-14T08:56:25.525534Z,jira-super-admin
11011,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:56:39.145421Z,2023-11-14T08:56:39.145421Z,jira-super-admin
11012,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:56:39.163334Z,2023-11-14T08:56:39.163334Z,jira-super-admin
11014,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:56:39.205392Z,2023-11-14T08:56:39.205392Z,jira-super-admin
11015,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:56:39.225215Z,2023-11-14T08:56:39.225215Z,jira-super-admin
11020,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:03.660432Z,2023-11-14T08:57:03.660432Z,jira-super-admin
11021,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:03.681071Z,2023-11-14T08:57:03.681071Z,jira-super-admin
11023,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:03.698291Z,2023-11-14T08:57:03.698291Z,jira-super-admin
11024,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:03.709972Z,2023-11-14T08:57:03.709972Z,jira-super-admin
11029,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:19.109992Z,2023-11-14T08:57:19.109992Z,jira-super-admin
11030,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:19.139878Z,2023-11-14T08:57:19.139878Z,jira-super-admin
11032,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:19.168702Z,2023-11-14T08:57:19.168702Z,jira-super-admin
11033,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:19.184744Z,2023-11-14T08:57:19.184744Z,jira-super-admin
11038,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:33.622627Z,2023-11-14T08:57:33.622627Z,jira-super-admin
11039,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:33.633901Z,2023-11-14T08:57:33.633901Z,jira-super-admin
11041,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:33.652888Z,2023-11-14T08:57:33.652888Z,jira-super-admin
11042,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:33.68407Z,2023-11-14T08:57:33.68407Z,jira-super-admin
11047,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:57.26186Z,2023-11-14T08:57:57.26186Z,jira-super-admin
11048,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:57.272751Z,2023-11-14T08:57:57.272751Z,jira-super-admin
11050,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:57.31438Z,2023-11-14T08:57:57.31438Z,jira-super-admin
11051,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:57:57.32938Z,2023-11-14T08:57:57.32938Z,jira-super-admin
11056,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:58:04.299718Z,2023-11-14T08:58:04.299718Z,jira-super-admin
11057,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:58:04.312271Z,2023-11-14T08:58:04.312271Z,jira-super-admin
11059,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:58:04.356223Z,2023-11-14T08:58:04.356223Z,jira-super-admin
11060,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:58:04.374214Z,2023-11-14T08:58:04.374214Z,jira-super-admin
11065,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:58:38.229704Z,2023-11-14T08:58:38.229704Z,jira-super-admin
11066,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:58:38.253644Z,2023-11-14T08:58:38.253644Z,jira-super-admin
11068,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:58:38.282962Z,2023-11-14T08:58:38.282962Z,jira-super-admin
11069,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:58:38.311153Z,2023-11-14T08:58:38.311153Z,jira-super-admin
11074,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:58:51.508919Z,2023-11-14T08:58:51.508919Z,jira-super-admin
11075,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:58:51.527579Z,2023-11-14T08:58:51.527579Z,jira-super-admin
11077,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:58:51.558642Z,2023-11-14T08:58:51.558642Z,jira-super-admin
11078,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:58:51.572495Z,2023-11-14T08:58:51.572495Z,jira-super-admin
11083,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:59:07.148226Z,2023-11-14T08:59:07.148226Z,jira-super-admin
11084,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:59:07.157508Z,2023-11-14T08:59:07.157508Z,jira-super-admin
11086,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:59:07.191468Z,2023-11-14T08:59:07.191468Z,jira-super-admin
11087,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:59:07.214078Z,2023-11-14T08:59:07.214078Z,jira-super-admin
11092,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:59:33.865168Z,2023-11-14T08:59:33.865168Z,jira-super-admin
11093,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:59:33.877202Z,2023-11-14T08:59:33.877202Z,jira-super-admin
11095,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:59:33.898018Z,2023-11-14T08:59:33.898018Z,jira-super-admin
11096,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T08:59:33.929747Z,2023-11-14T08:59:33.929747Z,jira-super-admin
11101,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:06.744584Z,2023-11-14T09:00:06.744584Z,jira-super-admin
11102,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:06.774947Z,2023-11-14T09:00:06.774947Z,jira-super-admin
11104,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:06.79767Z,2023-11-14T09:00:06.79767Z,jira-super-admin
11105,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:06.815379Z,2023-11-14T09:00:06.815379Z,jira-super-admin
11110,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:13.350205Z,2023-11-14T09:00:13.350205Z,jira-super-admin
11111,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:13.384196Z,2023-11-14T09:00:13.384196Z,jira-super-admin
11113,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:13.422844Z,2023-11-14T09:00:13.422844Z,jira-super-admin
11114,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:13.439297Z,2023-11-14T09:00:13.439297Z,jira-super-admin
11119,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:34.679369Z,2023-11-14T09:00:34.679369Z,jira-super-admin
11120,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:34.703593Z,2023-11-14T09:00:34.703593Z,jira-super-admin
11122,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:34.739971Z,2023-11-14T09:00:34.739971Z,jira-super-admin
11123,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:34.761749Z,2023-11-14T09:00:34.761749Z,jira-super-admin
11128,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:43.224442Z,2023-11-14T09:00:43.224442Z,jira-super-admin
11129,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:43.233055Z,2023-11-14T09:00:43.233055Z,jira-super-admin
11131,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:43.268491Z,2023-11-14T09:00:43.268491Z,jira-super-admin
11132,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:00:43.283114Z,2023-11-14T09:00:43.283114Z,jira-super-admin
11137,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:01:05.369774Z,2023-11-14T09:01:05.369774Z,jira-super-admin
11138,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:01:05.381292Z,2023-11-14T09:01:05.381292Z,jira-super-admin
11140,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:01:05.416376Z,2023-11-14T09:01:05.416376Z,jira-super-admin
11141,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:01:05.429603Z,2023-11-14T09:01:05.429603Z,jira-super-admin
11146,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:01:29.641242Z,2023-11-14T09:01:29.641242Z,jira-super-admin
11147,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:01:29.648911Z,2023-11-14T09:01:29.648911Z,jira-super-admin
11149,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:01:29.689341Z,2023-11-14T09:01:29.689341Z,jira-super-admin
11150,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:01:29.703502Z,2023-11-14T09:01:29.703502Z,jira-super-admin
11155,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:01:35.254206Z,2023-11-14T09:01:35.254206Z,jira-super-admin
11156,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:01:35.266161Z,2023-11-14T09:01:35.266161Z,jira-super-admin
11158,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T09:01:35.301789Z,2023-11-14T09:01:35.301789Z,jira-super-admin
